n_segment	n_vert	x	y	z	density	class	flag
1940	12	17.13	4.04	2.45	1822.19631578947	1	NaN
1940	13	17.18	4.03	2.57	1822.19631578947	1	NaN
1940	14	17.24	4.02	2.65	1822.19631578947	1	NaN
1940	15	17.3	4.02	2.73	1822.19631578947	1	NaN
1940	16	17.37	4.03	2.8	1822.19631578947	1	NaN
1940	17	17.43	4.04	2.87	1822.19631578947	1	NaN
1940	18	17.49	4.05	2.95	1822.19631578947	1	NaN
1940	19	17.58	3.99	3.07	1822.19631578947	1	NaN
1941	1	17.26	3.43	2.44	1597.442	1	NaN
1941	2	17.11	3.42	2.21	1597.442	1	NaN
1941	3	17.06	3.39	2.1	1597.442	1	NaN
1941	4	17.02	3.36	1.99	1597.442	1	NaN
1941	5	16.98	3.32	1.88	1597.442	1	NaN
1941	6	16.95	3.27	1.78	1597.442	1	NaN
1941	7	16.93	3.22	1.69	1597.442	1	NaN
1941	8	16.9	3.16	1.6	1597.442	1	NaN
1941	9	16.89	3.1	1.51	1597.442	1	NaN
1941	10	16.9	3.04	1.4	1597.442	1	NaN
1942	1	17.34	3.74	2.11	2078.355	1	NaN
1942	2	17.53	3.85	2	2078.355	1	NaN
1942	3	17.59	3.86	1.99	2078.355	1	NaN
1942	4	17.69	3.89	1.95	2078.355	1	NaN
1943	1	17.34	3.74	2.11	2167.05454545455	1	NaN
1943	2	17.35	3.94	2	2167.05454545455	1	NaN
1943	3	17.31	3.99	1.98	2167.05454545455	1	NaN
1943	4	17.26	4.03	1.97	2167.05454545455	1	NaN
1943	5	17.21	4.07	1.97	2167.05454545455	1	NaN
